userSeq,ancient,medieval,modern,donation,painting,world,craft,science,space,human,natural,future,createdAt,updatedAt
12868,27,0,0,22,26,17,14,1,16,0,12,17,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12869,16,17,22,13,30,15,20,17,0,0,20,0,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12870,7,4,11,25,0,0,16,26,0,0,3,0,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12871,16,0,0,14,19,12,8,24,20,17,28,25,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12872,30,0,0,12,0,0,17,19,8,8,23,30,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12873,19,0,0,23,17,29,13,15,0,17,7,19,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12874,30,6,11,26,0,0,5,14,13,11,7,14,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12875,18,0,0,13,11,11,14,26,0,7,7,0,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12876,3,0,0,18,22,8,28,15,30,10,0,0,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12877,10,0,0,7,28,25,28,13,0,22,17,12,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12878,27,0,0,17,24,16,4,11,21,0,18,3,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12879,27,0,0,2,0,0,5,5,2,4,3,0,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12880,24,27,22,26,0,0,26,10,3,0,27,18,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12881,30,0,0,17,0,0,21,7,0,0,17,0,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12882,7,0,0,27,0,0,23,17,0,2,1,6,"2020-06-20 05:50:32","2020-06-20 05:50:32"
12883,29,9,5,15,10,9,25,18,2,21,22,22,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12884,24,0,0,4,0,0,26,27,15,27,4,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12885,17,0,0,19,0,0,3,16,0,9,23,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12886,5,9,14,20,1,2,19,30,0,0,26,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12887,2,0,0,10,28,4,26,11,0,0,16,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12888,1,0,0,3,4,17,29,22,0,12,0,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12889,12,0,0,25,0,0,23,25,18,22,12,21,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12890,0,0,0,0,0,0,0,12,0,0,0,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12891,19,0,0,30,2,10,8,1,0,16,21,18,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12892,15,24,10,20,0,0,25,30,11,10,19,15,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12893,6,0,0,8,0,0,10,3,0,0,30,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12894,9,0,0,29,0,0,22,8,29,2,17,4,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12895,8,15,25,9,12,3,9,16,9,0,26,19,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12896,15,0,0,16,26,17,13,8,0,2,15,1,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12897,23,0,0,16,28,26,25,11,19,0,23,16,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12898,9,2,1,30,8,11,6,13,0,10,29,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12899,4,18,5,1,0,0,20,30,28,0,12,19,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12900,1,7,30,6,0,0,24,27,3,2,14,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12901,23,16,24,27,1,1,15,22,9,6,29,29,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12902,13,0,0,20,0,0,8,16,0,23,27,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12903,13,0,0,21,21,12,3,4,23,20,19,5,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12904,28,0,0,23,8,8,21,23,1,5,8,10,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12905,2,23,6,25,22,9,8,9,0,28,0,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12906,3,0,0,29,5,3,16,21,27,15,5,20,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12907,16,0,0,5,0,0,6,1,0,20,9,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12908,13,25,8,12,0,0,8,6,21,12,0,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12909,25,0,0,3,0,0,6,23,0,0,24,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12910,29,16,22,20,0,0,14,16,0,10,0,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12911,25,18,15,30,0,0,5,23,0,21,2,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12912,5,0,0,6,0,0,21,7,0,0,24,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12913,22,0,0,17,0,0,13,26,0,11,23,28,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12914,9,17,25,8,28,24,30,1,6,27,23,28,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12915,15,0,0,20,0,0,1,15,8,29,2,18,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12916,23,1,1,11,0,0,15,4,22,2,24,2,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12917,12,0,0,23,16,18,26,15,17,28,18,24,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12918,3,27,26,16,19,20,8,20,7,20,8,12,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12919,9,10,8,25,0,0,20,4,12,14,14,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12920,18,16,20,13,0,0,19,5,14,5,12,24,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12921,21,0,0,18,13,19,30,27,22,23,25,25,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12922,17,0,0,14,0,0,28,27,26,0,18,6,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12923,2,0,0,13,0,0,6,27,0,30,5,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12924,30,24,23,22,0,0,15,6,6,15,5,1,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12925,25,0,0,30,1,19,6,22,28,1,27,3,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12926,7,22,10,14,0,0,24,26,0,22,2,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12927,12,8,24,24,0,0,5,8,9,10,21,12,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12928,22,0,0,4,6,23,20,13,0,0,6,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12929,20,8,16,3,7,8,15,8,0,2,0,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12930,23,7,15,3,0,0,26,23,22,24,20,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12931,12,21,4,20,26,2,9,19,28,22,3,14,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12932,22,0,0,29,30,23,7,19,5,0,27,21,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12933,28,13,8,23,5,26,30,24,0,10,28,12,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12934,10,30,30,24,23,19,6,16,13,2,18,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12935,7,18,5,30,0,0,15,14,0,30,22,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12936,4,10,1,7,11,7,11,22,17,7,13,30,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12937,19,0,0,8,1,26,6,23,29,8,15,16,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12938,20,28,10,24,22,19,13,3,0,10,14,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12939,11,0,0,20,15,29,12,9,0,0,6,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12940,6,0,0,15,0,0,21,28,0,21,16,6,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12941,29,25,19,13,0,0,5,20,18,0,18,1,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12942,1,16,17,7,17,12,7,29,9,23,0,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12943,19,0,0,28,0,0,20,25,17,30,11,20,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12944,3,0,0,28,0,0,17,14,0,30,16,29,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12945,24,1,28,6,0,0,5,12,5,15,12,13,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12946,20,10,12,14,9,13,25,24,19,2,8,21,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12947,13,26,29,27,3,27,27,15,17,14,16,13,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12948,26,0,0,30,17,16,28,26,25,11,18,2,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12949,0,0,0,0,0,0,0,25,0,0,0,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12950,12,0,0,3,15,6,28,9,0,18,23,24,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12951,19,0,0,25,18,12,25,7,0,22,4,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12952,7,20,15,29,0,0,23,8,27,25,30,15,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12953,11,0,0,28,21,19,12,15,12,8,14,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12954,11,0,0,4,0,0,4,29,26,23,18,16,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12955,29,0,0,7,0,0,2,8,21,30,0,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12956,6,0,0,23,25,9,9,1,15,0,7,6,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12957,7,0,0,4,18,22,27,27,21,18,30,23,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12958,3,26,17,2,25,15,9,24,0,23,23,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12959,27,12,4,12,20,20,4,9,28,29,9,14,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12960,12,3,15,26,0,0,25,22,0,22,0,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12961,10,17,25,7,0,0,22,24,0,24,26,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12962,25,0,0,3,0,0,18,29,0,7,9,0,"2020-06-20 05:50:33","2020-06-20 05:50:33"
12963,5,15,30,4,9,5,15,25,0,14,17,6,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12964,3,0,0,18,13,29,29,27,12,0,28,15,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12965,11,25,4,19,0,0,11,12,17,12,0,3,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12966,10,4,3,21,0,0,11,21,0,0,23,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12967,22,0,0,30,12,4,5,23,0,14,1,14,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12968,26,0,0,21,2,28,16,29,0,1,22,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12969,25,11,6,13,0,0,16,28,30,28,22,17,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12970,8,0,0,16,13,18,30,24,0,5,26,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12971,2,1,7,24,0,0,1,22,0,29,14,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12972,18,0,0,3,0,0,11,17,0,10,10,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12973,16,30,24,19,0,0,12,27,15,3,10,20,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12974,26,0,0,10,0,0,1,19,0,0,8,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12975,26,17,20,19,0,0,19,29,0,25,2,17,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12976,13,5,2,6,0,0,26,1,23,9,25,29,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12977,26,0,0,21,0,0,3,11,22,17,19,29,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12978,1,0,0,9,0,0,16,7,18,4,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12979,24,13,20,2,28,26,18,20,14,30,13,29,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12980,14,0,0,3,23,13,10,22,14,15,15,26,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12981,18,6,18,29,0,0,4,8,0,17,24,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12982,17,9,24,23,11,22,6,30,21,28,7,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12983,12,0,0,18,19,22,20,2,0,23,15,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12984,1,21,18,6,0,0,27,15,7,17,0,21,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12985,9,0,0,4,0,0,16,27,0,19,16,2,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12986,30,0,0,30,0,0,6,29,28,4,0,26,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12987,0,0,0,0,0,0,0,4,0,0,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12988,10,0,0,0,0,0,0,0,0,0,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12989,17,26,21,20,26,29,20,7,21,14,28,30,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12990,10,11,17,22,0,0,7,3,23,4,25,5,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12991,18,0,0,7,0,0,7,15,0,7,15,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12992,11,0,0,3,26,12,3,24,20,18,25,8,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12993,30,0,0,17,0,0,19,7,1,21,10,2,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12994,26,19,24,9,0,0,18,1,2,2,23,19,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12995,18,0,0,1,0,0,20,23,19,13,23,13,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12996,8,0,0,26,0,0,17,4,0,29,28,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12997,2,0,0,23,28,5,8,17,0,23,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12998,8,27,8,24,0,0,8,22,16,30,29,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
12999,1,5,5,4,6,16,16,9,19,9,19,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13000,5,23,8,1,24,25,15,11,0,19,12,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13001,20,14,16,14,23,27,16,15,8,21,3,9,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13002,11,12,2,30,2,19,18,17,14,27,22,16,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13003,9,9,24,4,0,0,16,3,21,2,30,10,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13004,8,0,0,27,0,0,13,29,23,22,7,2,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13005,2,13,17,18,20,20,8,24,21,23,2,1,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13006,26,0,0,28,22,28,9,27,16,0,17,10,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13007,19,0,0,30,0,0,12,18,0,30,6,16,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13008,22,28,9,1,17,16,5,28,11,30,20,29,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13009,23,0,0,13,0,0,22,6,9,12,19,10,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13010,27,0,0,19,24,2,5,7,5,6,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13011,14,4,10,15,0,0,17,18,0,14,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13012,26,0,0,10,4,25,4,15,28,15,29,4,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13013,15,28,11,18,9,17,15,14,11,7,20,5,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13014,0,0,0,0,0,0,0,11,0,0,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13015,19,7,17,16,0,0,11,26,0,6,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13016,25,18,17,27,10,26,8,7,0,28,14,1,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13017,14,26,29,4,15,14,1,14,14,4,8,28,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13018,17,0,0,18,16,21,24,30,18,11,26,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13019,24,19,12,14,0,0,14,9,0,15,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13020,24,10,1,21,0,0,3,26,26,13,13,25,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13021,18,5,8,7,0,0,27,4,7,24,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13022,19,0,0,16,28,4,22,22,13,20,16,23,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13023,8,0,0,18,0,0,29,25,8,10,26,17,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13024,23,0,0,14,0,0,28,21,12,9,0,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13025,24,0,0,22,12,27,14,24,16,16,21,19,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13026,1,20,20,2,0,0,15,5,23,13,25,7,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13027,10,4,11,9,1,22,9,10,26,23,5,30,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13028,22,0,0,10,12,30,18,1,0,30,28,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13029,24,0,0,16,0,0,19,7,18,9,10,19,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13030,22,15,25,22,0,0,27,27,0,0,16,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13031,3,4,14,12,0,0,21,30,24,26,0,28,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13032,18,0,0,18,0,0,22,17,5,21,21,1,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13033,16,10,24,2,19,11,1,14,14,6,8,8,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13034,8,0,0,3,26,2,2,20,22,3,23,30,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13035,27,0,0,3,0,0,6,7,0,5,26,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13036,30,0,0,16,0,0,4,19,0,4,1,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13037,14,27,4,22,0,0,29,1,0,7,14,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13038,18,2,14,1,15,15,18,22,0,20,21,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13039,19,0,0,6,0,0,16,26,15,28,29,21,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13040,27,0,0,15,0,0,28,4,0,26,7,0,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13041,29,0,0,19,0,0,13,23,21,6,7,1,"2020-06-20 05:50:34","2020-06-20 05:50:34"
13042,13,0,0,26,7,8,8,28,0,14,28,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13043,6,0,0,28,0,0,21,21,0,11,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13044,10,17,21,30,0,0,23,21,9,15,3,3,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13045,26,0,0,24,9,28,12,24,3,29,25,8,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13046,15,25,27,12,0,0,12,22,0,23,8,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13047,28,0,0,1,0,0,21,19,2,9,9,12,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13048,23,2,12,29,16,20,6,1,15,23,26,22,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13049,22,26,11,6,13,3,3,9,0,3,17,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13050,17,6,2,26,13,24,15,22,16,20,20,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13051,19,15,16,26,10,28,17,6,13,9,1,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13052,3,28,25,6,0,0,24,11,8,15,22,2,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13053,2,0,0,9,0,0,5,5,9,1,3,1,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13054,17,14,1,14,10,20,20,25,7,22,15,8,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13055,25,1,6,30,0,0,28,26,0,12,16,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13056,30,0,0,5,12,21,20,15,20,30,7,19,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13057,4,18,21,11,16,15,30,28,0,0,11,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13058,2,12,16,22,6,28,23,5,0,29,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13059,13,0,0,25,0,0,30,15,1,21,22,25,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13060,9,11,11,29,0,0,13,15,18,13,12,28,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13061,17,0,0,12,0,0,12,6,26,24,26,3,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13062,6,9,5,1,0,0,20,26,17,8,12,17,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13063,8,0,0,29,30,10,14,8,3,10,10,21,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13064,9,30,29,1,0,0,10,23,0,22,15,19,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13065,6,0,0,13,21,17,16,5,20,13,23,9,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13066,27,0,0,12,7,16,3,11,20,4,18,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13067,25,19,6,6,14,10,27,21,23,29,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13068,8,23,28,3,0,0,18,3,20,0,12,21,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13069,20,9,29,13,0,0,27,26,0,12,5,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13070,24,9,27,21,0,0,18,22,9,28,7,17,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13071,23,3,6,16,24,22,30,14,21,27,24,18,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13072,27,0,0,1,19,7,9,14,25,17,27,25,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13073,30,12,2,22,4,30,12,9,0,15,4,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13074,14,3,30,22,0,0,28,24,27,15,11,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13075,19,0,0,9,0,0,10,19,0,0,6,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13076,13,0,0,14,17,25,22,13,23,23,17,24,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13077,6,0,0,15,20,5,29,9,7,9,29,22,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13078,30,20,2,5,9,25,19,2,29,25,9,5,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13079,8,12,11,12,0,0,18,30,22,23,13,19,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13080,22,0,0,9,9,4,9,13,18,29,2,18,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13081,27,0,0,17,4,21,29,14,0,16,5,2,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13082,2,20,29,27,7,1,12,7,2,9,11,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13083,8,28,21,28,0,0,15,24,28,19,1,17,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13084,2,0,0,19,0,0,20,15,2,1,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13085,11,13,30,10,0,0,10,24,7,17,0,10,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13086,30,9,29,18,0,0,15,12,1,28,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13087,10,0,0,8,0,0,29,3,0,26,30,1,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13088,1,0,0,26,0,0,30,13,25,8,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13089,26,0,0,19,0,0,11,23,22,5,28,18,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13090,1,0,0,8,25,23,14,26,30,21,0,29,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13091,30,5,15,13,28,17,16,21,10,5,26,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13092,19,20,21,14,3,27,25,28,11,29,18,13,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13093,30,30,27,19,0,0,7,1,0,17,13,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13094,24,29,30,27,0,0,15,14,0,25,6,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13095,23,0,0,6,26,28,22,26,0,29,9,30,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13096,14,13,6,15,0,0,21,22,0,0,10,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13097,14,0,0,9,12,28,20,24,14,4,0,13,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13098,6,0,0,12,0,0,8,7,0,10,10,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13099,20,0,0,17,14,4,26,15,0,8,6,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13100,7,2,2,26,4,2,25,23,6,23,3,23,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13101,21,0,0,17,18,14,7,18,12,12,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13102,26,30,11,9,0,0,17,1,12,19,21,17,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13103,16,5,7,10,0,0,21,25,0,7,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13104,12,30,12,25,0,0,2,6,6,0,9,12,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13105,25,0,0,21,0,0,4,11,14,0,25,2,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13106,28,4,10,13,0,0,21,6,22,1,0,21,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13107,2,2,27,26,0,0,20,17,0,8,2,29,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13108,19,0,0,2,0,0,19,6,26,24,6,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13109,13,30,27,19,28,13,6,9,0,8,20,8,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13110,8,10,5,16,13,12,2,26,0,30,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13111,25,0,0,6,10,9,9,30,26,1,0,3,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13112,0,0,0,0,0,0,0,16,0,0,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13113,6,15,18,11,17,26,13,28,0,0,12,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13114,1,0,0,19,29,28,5,8,21,3,22,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13115,30,16,18,26,0,0,25,26,0,15,19,11,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13116,27,0,0,5,0,0,6,13,27,9,6,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13117,21,0,0,11,0,0,7,9,16,0,19,2,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13118,16,0,0,9,0,0,28,17,0,6,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13119,26,0,0,22,20,26,29,12,26,24,6,19,"2020-06-20 05:50:35","2020-06-20 05:50:35"
13120,24,4,4,29,28,2,11,16,10,4,0,0,"2020-06-20 05:50:35","2020-06-20 05:50:35"
